geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
83823,-25.653311371705204,-49.31122867969967,fazenda rio grande,PR
8625,-23.64461329061013,-46.31990947640148,suzano,SP
87114,-23.44308223034021,-51.86255007839022,sarandi,PR
90020,-30.0298352494748,-51.2285803050728,porto alegre,RS
86708,-23.41408256511189,-51.44055946684064,arapongas,PR
75555,-17.739166091371082,-49.80794854632824,vicentinópolis,GO
9840,-23.738211,-46.58188274999999,sao bernardo do campo,SP
19200,-22.271916220981577,-51.49310949290812,pirapozinho,SP
1008,-23.546146499999995,-46.6356105,sao paulo,SP
95680,-29.36169586967674,-50.812985092984846,canela,RS
39401,-16.717504047687754,-43.88344630430596,montes claros,MG
44380,-12.664198979390676,-39.10129217386181,cruz das almas,BA
1512,-23.553907271163933,-46.63020176741302,sao paulo,SP
64468,-5.846246889524823,-42.58037075008656,olho d'água do piauí,PI
46960,-12.562085607331117,-41.39148574391158,lencois,BA
38742,-18.938119898152813,-47.00675773246008,patrocínio,MG
8260,-23.57090931531151,-46.4279956630623,sao paulo,SP
15900,-21.407881418730355,-48.49842789640479,taquaritinga,SP
60711,-3.792994267870922,-38.5698332238914,fortaleza,CE
31744,-19.823241992845286,-43.95104654781435,belo horizonte,MG
37470,-22.12112050390388,-45.0436787617348,sao lourenco,MG
13484,-22.55683363835193,-47.41008713794791,limeira,SP
59343,-6.587852864401122,-36.774449247245954,jardim do serido,RN
84500,-25.468577999999997,-50.61851775,irati,PR
12297,-23.087870465722208,-45.688812899388296,cacapava,SP
6712,-23.60116631662494,-46.850806617693664,cotia,SP
28613,-22.28510981115413,-42.53341584484389,nova friburgo,RJ
9810,-23.72227051933147,-46.55657280391253,sao bernardo do campo,SP
41710,-12.975120575913184,-38.43182080252753,salvador,BA
26574,-22.77698149400046,-43.401233770785225,mesquita,RJ
74635,-16.660213156799998,-49.2355854792,goiania,GO
35368,-20.48044161483288,-42.48267625424161,sericita,MG
74275,-16.711616999999947,-49.281415999999965,goiania,GO
35901,-19.66278486130061,-43.23130816185739,itabira,MG
93022,-29.79055005074285,-51.15246889981187,são leopoldo,RS
7135,-23.427940945322877,-46.52853802914191,guarulhos,SP
9721,-23.720729214820093,-46.54681654936748,são bernardo do campo,SP
57035,-9.66017276149504,-35.70309332828782,maceio,AL
27542,-22.46572870191586,-44.44670233859435,resende,RJ
65735,-4.7302488514730845,-44.32689190471922,capinzal do norte,MA
85780,-25.439645999999943,-53.41863949999996,boa vista da aparecida,PR
70077,-15.79076666296478,-47.8844391881036,brasilia,DF
11460,-23.947276447744944,-46.292301926714416,guarujá,SP
68515,-6.077293175008019,-49.91370890789894,parauapebas,PA
37120,-21.55151201966301,-45.73138596067395,paraguacu,MG
7024,-23.468936836574045,-46.54548083831626,guarulhos,SP
89110,-26.928993042180704,-48.96214241285308,gaspar,SC
4649,-23.656235029141897,-46.67506312101102,sao paulo,SP
12914,-22.968568699184654,-46.53880760163069,bragança paulista,SP
75960,-17.39393464946252,-50.3719616827567,acreuna,GO
89819,-26.981354045514674,-52.59374448121119,cordilheira alta,SC
8597,-23.457350820500192,-46.3278076162459,itaquaquecetuba,SP
17690,-21.91395104664956,-50.72342026392641,bastos,SP
22795,-23.02666275327476,-43.489726166801326,rio de janeiro,RJ
9850,-23.725226159573022,-46.57426865823874,sao bernardo do campo,SP
13484,-22.54900373244275,-47.41015593228112,limeira,SP
6160,-23.55771136219458,-46.81220661555086,osasco,SP
6528,-23.40619666250217,-46.89974433429517,santana de parnaiba,SP
37350,-22.02294909388594,-44.31611150697357,liberdade,MG
6712,-23.618573842633715,-46.84794661449015,cotia,SP
17980,-21.35923761993448,-51.86212911800848,panorama,SP
35420,-20.36343854593456,-43.41392544240867,mariana,MG
66040,-1.4564705087998835,-48.47786966472387,belem,PA
41613,-12.95780165962436,-38.395063974245375,salvador,BA
87600,-23.180849342947877,-52.21110562424085,nova esperanca,PR
35600,-19.735635207324307,-45.25436806851692,bom despacho,MG
95800,-29.559197999999945,-52.198725499999966,venancio aires,RS
86930,-23.99118050060768,-51.82495797589137,sao joao do ivai,PR
39888,-19.76161013169393,-43.84992224558569,nova santa luzia,MG
1209,-23.54222353150783,-46.6437369240868,sao paulo,SP
8331,-23.61075876242137,-46.46783176103639,sao paulo,SP
7042,-23.49403468220902,-46.55760371787179,guarulhos,SP
28300,-21.21413092373432,-41.87525060019278,itaperuna,RJ
22250,-22.940383086588994,-43.17585053220033,rio de janeiro,RJ
89204,-26.290223999999995,-48.85540115612552,joinville,SC
68501,-5.385076469973405,-49.1338901644296,maraba,PA
22050,-22.972595929511165,-43.187969651941934,rio de janeiro,RJ
32340,-19.939800746050462,-44.05464823098475,contagem,MG
95054,-29.15882462200629,-51.151797397886135,caxias do sul,RS
6501,-23.44566247418784,-46.91410297418785,santana de parnaiba,SP
13504,-22.39024932667779,-47.58157713962134,rio claro,SP
48604,-9.377114490765065,-38.242861898536965,paulo afonso,BA
2411,-23.478379166801343,-46.62332894685209,sao paulo,SP
8121,-23.49659826810551,-46.38427791978765,sao paulo,SP
13560,-22.027729452680457,-47.88125016180968,são carlos,SP
96030,-31.762068694702496,-52.3622016994057,pelotas,RS
19820,-22.74499983258409,-50.57605950090197,taruma,SP
31995,-19.844268880691377,-43.89260340013278,belo horizonte,MG
21620,-22.83763352207277,-43.398144670552256,rio de janeiro,RJ
6223,-23.518645439222237,-46.77830063687657,osasco,SP
36030,-21.782864442225897,-43.35845681740081,juiz de fora,MG
17602,-21.93377743604403,-50.5021948198828,tupa,SP
81030,-25.4942082717122,-49.277832741473766,curitiba,PR
23580,-22.91298714795141,-43.62898544080624,rio de janeiro,RJ
66093,-1.4369902270470558,-48.45077867375491,belem,PA
4509,-23.58998053926945,-46.67059706148647,sao paulo,SP
35146,-19.3366707822748,-42.15468038504228,sao joao do oriente,MG
14760,-21.000315120607212,-48.32602210118999,ibitiuva,SP
36047,-21.72409663113857,-43.350469553436376,juiz de fora,MG
88801,-28.675562990996703,-49.36607350110969,criciuma,SC
76803,-8.75226114637724,-63.88919068916569,porto velho,RO
13058,-22.950289907294163,-47.182224818627695,campinas,SP
73807,-15.54397950561817,-47.327224002656656,formosa,GO
7179,-23.404085999999992,-46.41425100000001,guarulhos,SP
78630,-14.53900161486519,-52.798354173564285,campinapolis,MT
38770,-17.733567305915827,-46.18504693117932,joao pinheiro,MG
4705,-23.620554724104203,-46.69726318789317,são paulo,SP
64380,-5.4508768077155,-42.36596270069368,beneditinos,PI
5836,-23.64401021065844,-46.73718229961335,sao paulo,SP
12245,-23.196901948879614,-45.88624088805384,sao jose dos campos,SP
95650,-29.57643536462873,-50.779150916110126,igrejinha,RS
21820,-22.885667999999995,-43.47083382514858,rio de janeiro,RJ
14065,-21.13490607799065,-47.82719243158865,ribeirao preto,SP
36480,-20.684988985787783,-43.30117119431512,piranga,MG
14080,-21.151368199001663,-47.79806534110452,ribeirao preto,SP
5010,-23.52867401610016,-46.690135077298144,são paulo,SP
18550,-23.288522499478866,-47.68483885039709,boituva,SP
3348,-23.56610975214959,-46.5635386887299,são paulo,SP
4401,-23.661908430604875,-46.66409651804377,sao paulo,SP
11702,-24.019900700453046,-46.44756537760254,praia grande,SP
4835,-23.738798881210684,-46.70308079669916,sao paulo,SP
98700,-28.386324912415688,-53.90043401333672,ijui,RS
22050,-22.970850737434407,-43.18663072981702,rio de janeiro,RJ
96790,-30.29853899957436,-51.30271813955377,barra do ribeiro,RS
96203,-32.08305792122068,-52.15667954764811,rio grande,RS
26540,-22.809207560923863,-43.41307800528385,nilopolis,RJ
22451,-22.977920379393016,-43.23321745366141,rio de janeiro,RJ
39708,-18.16562653817699,-42.76507057723808,frei lagonegro,MG
62800,-4.562762818320151,-37.7699362994969,aracati,CE
28896,-22.510532361266808,-41.9362562767027,rio das ostras,RJ
28990,-22.93164233297283,-42.49648593711425,saquarema,RJ
88502,-27.816169999999943,-50.325999999999965,lages,SC
88790,-28.461633013808058,-48.787570669462816,laguna,SC
6293,-23.516526193549424,-46.763643257209246,osasco,SP
3952,-23.589628107825888,-46.48440395788996,sao paulo,SP
7030,-23.49189491395926,-46.54629394463038,guarulhos,SP
90220,-30.015776639477107,-51.20952814377627,porto alegre,RS
4938,-23.68998199056494,-46.76235574493623,sao paulo,SP
46430,-14.215133736054616,-42.79446095959242,guanambi,BA
23066,-22.883523725517836,-43.63868242241338,rio de janeiro,RJ
44540,-12.778655446285148,-39.170533500132535,conceicao do almeida,BA
18074,-23.44404864316087,-47.48936560326528,sorocaba,SP
60337,-3.703598907963897,-38.56902525108304,fortaleza,CE
9820,-23.742206202896813,-46.56661263295624,sao bernardo do campo,SP
36570,-20.765106955193776,-42.88260763263492,viçosa,MG
15040,-20.800595307461997,-49.42258555541082,são josé do rio preto,SP
17607,-21.91813187040549,-50.52775765883674,tupa,SP
68632,-3.754945241924344,-47.50530113804326,ulianopolis,PA
2270,-23.4745172761556,-46.59145874257028,sao paulo,SP
11704,-24.02139493144441,-46.47007357868313,praia grande,SP
38440,-18.657651727203227,-48.188176217778725,araguari,MG
51030,-8.141291999999993,-34.90570349999999,recife,PE
50860,-8.089702866963549,-34.9295932556466,recife,PE
7023,-23.477439993594697,-46.54168013488947,guarulhos,SP
4240,-23.62066479739165,-46.58868171288014,sao paulo,SP
15385,-20.418242322782643,-51.33611190354326,ilha solteira,SP
9691,-23.67028468997064,-46.587208254227065,são bernardo do campo,SP
14085,-21.16413050291419,-47.80018336372555,ribeirao preto,SP
31170,-19.88659370358929,-43.92747846168283,belo horizonte,MG
24417,-22.83876217344809,-43.03555066290885,sao goncalo,RJ
20510,-22.9296408259853,-43.24298360090015,rio de janeiro,RJ
85615,-26.15404498699904,-53.024526902009256,marmeleiro,PR
74355,-16.77847360057412,-49.35860891028312,goiania,GO
25936,-22.60174879799996,-43.189773996999975,mage,RJ
13630,-22.0066352558606,-47.4299833227324,pirassununga,SP
22451,-22.984707929222715,-43.2382507354725,rio de janeiro,RJ
35661,-19.872877499999998,-44.6010165,para de minas,MG
69907,-10.008001884996188,-67.78394886520097,rio branco,AC
36700,-21.529689038045014,-42.64781496052261,leopoldina,MG
24020,-22.894668396979416,-43.12275842803415,niteroi,RJ
81050,-25.49267136537089,-49.30145294614836,curitiba,PR
6190,-23.529749627243437,-46.79247631418431,osasco,SP
13304,-23.27752003774025,-47.27771611919334,itu,SP
91330,-30.035284732991,-51.174991797247415,porto alegre,RS
5872,-23.681728152922886,-46.77598004801201,sao paulo,SP
33105,-19.786161410608717,-43.92595747234642,santa luzia,MG
37701,-21.78222612928839,-46.55356306038307,poços de caldas,MG
4025,-23.60179920483004,-46.64688159103239,sao paulo,SP
78613,-16.490901842626457,-52.69754129521949,ribeiraozinho,MT
39508,-15.348722908383134,-43.6653353198355,jaiba,MG
48730,-11.560075138656186,-39.29226890698408,conceicao do coite,BA
60015,-3.727524709129218,-38.53811824646544,fortaleza,CE
64045,-5.082128297289175,-42.77687630084368,teresina,PI
40100,-12.994631050153002,-38.515531126299685,salvador,BA
8275,-23.57314036471389,-46.47676112196235,sao paulo,SP
22030,-22.963099064948917,-43.181565558428034,rio de janeiro,RJ
22715,-22.92705712461769,-43.38388067583237,rio de janeiro,RJ
44350,-12.597775871728285,-39.04233830444712,governador mangabeira,BA
5735,-23.6307049451332,-46.74792008392218,sao paulo,SP
2020,-23.497315658895488,-46.63205056549717,sao paulo,SP
89010,-26.931950843413187,-49.06595403964228,blumenau,SC
1448,-23.58113513183105,-46.6831096655606,são paulo,SP
86039,-23.31737094754457,-51.14400090233117,londrina,PR
35702,-19.48848233220519,-44.27805380435501,sete lagoas,MG
13140,-22.766662103964123,-47.15725636332195,paulinia,SP
78140,-15.646110806749054,-56.15039582255632,varzea grande,MT
36507,-21.117664020290967,-42.95382616770659,uba,MG
45315,-12.865525809216283,-39.862932527227,milagres,BA
3073,-23.531134903687484,-46.555388838046085,sao paulo,SP
78720,-16.438765065497176,-54.61832775327476,rondonópolis,MT
38840,-19.002080059519475,-46.308979906524506,carmo do paranaiba,MG
18430,-24.219244479060933,-48.765063548119855,ribeirao branco,SP
28230,-21.51875410835008,-41.07504986794566,sao francisco de itabapoana,RJ
17800,-21.68912435980784,-51.07574371795942,adamantina,SP
72110,-15.828782549946895,-48.04203414659029,taguatinga,DF
13606,-22.358781963644734,-47.331490018177625,araras,SP
9270,-23.636330255900496,-46.49037985152052,santo andre,SP
5056,-23.534358318099496,-46.7046611723762,sao paulo,SP
23900,-23.004765011197904,-44.31994799346788,angra dos reis,RJ
13490,-22.48431935512056,-47.47349451708912,cordeiropolis,SP
95900,-29.441015893454967,-52.02491894049527,lajeado,RS
37440,-21.979808873636827,-44.93422437449055,caxambu,MG
12980,-22.932237242505384,-46.27089624836296,joanopolis,SP
9920,-23.683234734139088,-46.62619990757543,diadema,SP
24415,-22.838698288788663,-43.07567914439432,sao goncalo,RJ
32042,-19.90157010961028,-44.07488562514976,contagem,MG
20911,-22.89553462893842,-43.240898226369424,rio de janeiro,RJ
25510,-22.79112487324996,-43.373896577959286,sao joao de meriti,RJ
13180,-22.848779871988796,-47.16426106635361,sumare,SP
45200,-13.861340983358913,-40.07669245634504,jequie,BA
59082,-5.860017292170677,-35.203060773271105,natal,RN
9616,-23.663243995845058,-46.56196500929083,sao bernardo do campo,SP
5850,-23.659170034970288,-46.75691730904842,sao paulo,SP
79004,-20.4797890885509,-54.61352822952855,campo grande,MS
3979,-23.61794229225576,-46.50887064002537,sao paulo,SP
48970,-10.457515214432863,-40.18305304048535,senhor do bonfim,BA
1509,-23.567590529834398,-46.63545150721337,são paulo,SP
8295,-23.551074376911508,-46.456465373997325,sao paulo,SP
5521,-23.57272403815419,-46.70459702861563,sao paulo,SP
25680,-22.499091921296664,-43.18030624017528,petropolis,RJ
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
27251,-22.509516425760257,-44.079411918950925,volta redonda,RJ
32280,-19.94776121045732,-44.05008434474645,contagem,MG
31620,-19.798673018321853,-43.970167712331865,belo horizonte,MG
35700,-19.448011590916405,-44.26017696676953,sete lagoas,MG
5525,-23.5937977256786,-46.7637873659424,sao paulo,SP
14030,-21.17930206189049,-47.82441101817762,ribeirao preto,SP
35300,-19.788551117477105,-42.12864735558744,caratinga,MG
70660,-15.808319999999997,-47.93806124999999,brasilia,DF
13073,-22.87972509299647,-47.066165004802855,campinas,SP
5465,-23.55396309463907,-46.715155726210334,sao paulo,SP
97970,-28.130785066325195,-55.022110165157336,roque gonzales,RS
4018,-23.584873725229382,-46.64218465390382,sao paulo,SP
9971,-23.724659043020367,-46.62046331072185,diadema,SP
30380,-19.953092084655754,-43.9513070291419,belo horizonte,MG
24710,-22.824995156724235,-43.00430216936494,sao goncalo,RJ
71915,-15.839090999999996,-48.02508224999998,brasilia,DF
45810,-16.421312525605163,-39.08381545240617,porto seguro,BA
18230,-23.88442859846373,-47.98740225093361,sao miguel arcanjo,SP
3973,-23.619109588954924,-46.48197109631251,sao paulo,SP
8246,-23.53498107799065,-46.436275021784304,sao paulo,SP
97043,-29.676095769634724,-53.825063139736905,santa maria,RS
4272,-23.60913161896049,-46.61258745259877,sao paulo,SP
15200,-21.052706120308837,-49.69078545844912,jose bonifacio,SP
4678,-23.666669225085155,-46.6783282821282,sao paulo,SP
14020,-21.19932,-47.80814399999999,ribeirão preto,SP
37470,-22.12046415998685,-45.04808286532776,sao lourenco,MG
6266,-23.49014534000798,-46.78941926380634,osasco,SP
22780,-22.963417567463896,-43.40378798036975,rio de janeiro,RJ
95900,-29.45381802821592,-51.9704571637324,lajeado,RS
4079,-23.60655728143572,-46.66136756203471,são paulo,SP
25215,-22.67622176524189,-43.26837685906155,duque de caxias,RJ
26700,-22.51382427107051,-43.73711560444244,mendes,RJ
5775,-23.633140054677128,-46.75116203372952,sao paulo,SP
17280,-22.347733709057643,-48.7912502138764,pederneiras,SP
1402,-23.567787000000003,-46.649099250000006,sao paulo,SP
67200,-1.3686265971439675,-48.33719314106997,marituba,PA
75261,-16.689655330999926,-49.10640191999994,senador canedo,GO
9890,-23.697671486582884,-46.56970168734492,sao bernardo do campo,SP
20551,-22.91390211019098,-43.24531667124475,rio de janeiro,RJ
99840,-27.950277628922684,-51.8120109192818,sananduva,RS
35604,-19.846286457387663,-45.411504076137966,moema,MG
36071,-21.77154408604073,-43.32395704163539,juiz de fora,MG
96015,-31.75542867499565,-52.335471829996,pelotas,RS
13150,-22.64944802382808,-47.18419132568267,cosmopolis,SP
1322,-23.56363165084541,-46.644418560649726,sao paulo,SP
26220,-22.76022763267358,-43.4320829288956,nova iguacu,RJ
3568,-23.54173828642737,-46.48704602775691,sao paulo,SP
41760,-12.993092528449408,-38.446055314588335,salvador,BA
70390,-15.821622518394545,-47.92456984427245,brasilia,DF
6900,-23.8396863194519,-46.8169263707372,embu-guacu,SP
35570,-20.46038059728704,-45.426240777207504,formiga,MG
22621,-23.00891945850884,-43.30880253038264,rio de janeiro,RJ
79021,-20.455575829762235,-54.58486602830843,campo grande,MS
22041,-22.968187858445415,-43.18878906535294,rio de janeiro,RJ
20745,-22.90046938825116,-43.30780385025111,rio de janeiro,RJ
74280,-16.71613813775601,-49.27434097170252,goiania,GO
1457,-23.573071748831367,-46.69253938758733,sao paulo,SP
97502,-29.756159375245414,-57.0719835,uruguaiana,RS
18360,-24.627278999999945,-48.82939099999996,itaóca,SP
12310,-23.293287995556604,-45.94084609740903,jacarei,SP
74815,-16.712006739048626,-49.23975723904863,goiania,GO
85851,-25.5346522976705,-54.58707354694472,foz do iguacu,PR
72115,-15.830195643188803,-48.05945068156205,brasilia,DF
38444,-18.625923316845185,-48.19610638713796,araguari,MG
62670,-3.611476876433076,-38.96484042804495,sao goncalo do amarante,CE
3251,-23.60993411518264,-46.536372,sao paulo,SP
39885,-17.277521340163478,-41.0889441139695,crisolita,MG
4531,-23.58229365177204,-46.68038832224399,sao paulo,SP
6654,-23.540438862748115,-46.91921349267817,itapevi,SP
90050,-30.03940961284127,-51.220146327002624,porto alegre,RS
3080,-23.532087142939552,-46.57955243256958,sao paulo,SP
28073,-21.72118862186204,-41.31796005355379,campos dos goytacazes,RJ
